id,sentence1,label
5146,I was disgusted at the way the bus conductor threw out an old woman oiut of the mini - bus simply because she could not pay the fare for her luggage .,disgust
3747,"My parents thought that I didn ' t do my best to pass the final examination ( secondary school ) . When I achieved a good grade they said nothing , but if I had had a bad grade they would have become very angry .",anger
1126,"When a friend of mine was drawn into a fight because of the stupid gang he belonged to . I felt angry with him and his friends . They could not think about anything sensible , but would fool around without taking into consideration the feelings of other persons .",anger
1631,I came home from a party rather drunk . I said things I would never have said normally . Next morning I was terribly ashamed about what I had said .,shame
2727,"I felt disgust with a man I had trusted and respected , to whose problems I had always shown deep understanding .",disgust
1628,My sister had promised to help me to do a translation from English into German . But the day I needed her she told me that she was busy - I was very angry .,anger
1449,A friend started to insult another person without reason and I felt ashamed of her behavior .,shame
5259,I was about to share lunch with my aunt ' s husband when she told me that I would have to wait and eat with my cousins .,shame
5601,When my grandmother passed away .,sadness
114,When my boyfriend went away for a month long holiday without me .,anger
3841,"An uncle of mine who just retired , having worked hard all his life , got a cerebral hemorrhage .",sadness
1897,Getting a phone call from a very old friend .,joy
5899,"That day I was alone at home after coming home from school . I did not know where everyone else had gone , I kept waiting for them to come back and nobody came . It was getting very late and I was terrified .",fear
3454,I found a baby opposum on the road and took it home and cared for it for a week . It had to be force - fed and carried in a fur pouch under my jersey . My father had the vet put it to sleep as he said they carried diseases .,sadness
383,When we were able to afford a new sofa - a leather one which cost SEK 20000 . I had waited for it for 2 - 3 years .,joy
6788,Somebody took my wristwatch and promised to have it mended and later was telling me that he couldn ' t give it back to me because I was rude at a certain time .,anger
4935,"The fridge we had at home had a lock . One day when I wanted something , I unscrewed the door but unfortunately I was caught in the act .",guilt
3711,"I was jerking me off in my bedroom , when suddenly , my mother came in . She looked at me and immediately left the room .",shame
3922,When it appeared that I was not pregnant when I was several weeks overtime .,joy
1435,"When I talked to a psychotherapist for the first time , I started to cry ; first I talked to him but he did not say anything and after a while I was crying .",shame
7374,Before the department meeting my friend ate a dish that I had prepared for this meeting .,anger
4640,"My brother came to see me and found me with a boy friend . When my boyfriend greeted him , he did not answer and instead started shouting at me and scolding me in the prescence of my boyfriend .",shame
6957,Saw my father with that woman he is married to now .,disgust
4619,"I was with my colleagues and we met an elderly man who was very drunk , as he approached us he started to undress .",shame
